video_id,label,shot_time_s,fps_used,flow_start,flow_end,blond_frame,blond_rate,flow_start_confidence,flow_end_confidence,flow_quality_score,channel_quality_score,channel_mean_confidence,channel_valid_ratio,overall_quality_score,channel_global_lr_asymmetry,channel_global_tb_asymmetry,channel_mean_lr_asymmetry,channel_mean_tb_asymmetry,channel_mean_spatial_entropy,channel_peak_holes,channel_burstiness,channel_early_late_holes_delta,t_blond_20_s,t_blond_20_norm,f_blond_20,t_blond_40_s,t_blond_40_norm,f_blond_40,t_blond_60_s,t_blond_60_norm,f_blond_60,t_blond_80_s,t_blond_80_norm,f_blond_80,t_channel_5_s,t_channel_5_norm,f_channel_5,t_channel_10_s,t_channel_10_norm,f_channel_10,channel_peak_s,channel_peak_norm,channel_peak_value,channel_recovery_s,channel_recovery_norm,diag_flag_choked_restricted_flow,diag_flag_count,diag_flag_dry_zone_dead_zone,diag_flag_global_high_channeling_unstable_puck,diag_flag_gushing_low_resistance_flow,diag_flag_likely_over_extraction_long_slow_blonding,diag_flag_likely_under_extraction_fast_early_blonding,diag_flag_localized_single_quadrant_channeling,diag_flag_one_sided_extraction_bias,diag_flag_uneven_extraction_long_high_channeling,diag_max_flag_score,diag_score_choked_restricted_flow,diag_score_dry_zone_dead_zone,diag_score_global_high_channeling_unstable_puck,diag_score_gushing_low_resistance_flow,diag_score_likely_over_extraction_long_slow_blonding,diag_score_likely_under_extraction_fast_early_blonding,diag_score_localized_single_quadrant_channeling,diag_score_one_sided_extraction_bias,diag_score_uneven_extraction_long_high_channeling,diag_stat_blond_20_norm,diag_stat_blond_20_s,diag_stat_blond_60_norm,diag_stat_blond_60_s,diag_stat_blond_80_norm,diag_stat_blond_80_s,diag_stat_blond_rate,diag_stat_blonding_change,diag_stat_bottom_share,diag_stat_brightness_change,diag_stat_channel_high_frame_ratio,diag_stat_channel_lr_bias,diag_stat_channel_mean_norm,diag_stat_channel_mean_raw,diag_stat_channel_moderate_frame_ratio,diag_stat_channel_peak_norm,diag_stat_channel_peak_raw,diag_stat_channel_quality_score,diag_stat_channel_spatial_entropy,diag_stat_channel_std_norm,diag_stat_channel_tb_bias,diag_stat_channel_valid_ratio,diag_stat_dominant_quadrant_share,diag_stat_dominant_to_mean_other_ratio,diag_stat_dominant_to_second_ratio,diag_stat_flow_end_confidence,diag_stat_flow_quality_score,diag_stat_flow_start_confidence,diag_stat_flow_start_s,diag_stat_left_share,diag_stat_right_share,diag_stat_shot_time_s,diag_stat_side_bias_strength,diag_stat_side_dominance_ratio,diag_stat_top_share,diag_stat_vertical_dominance_ratio,diag_stat_weakest_quadrant_share,diag_stat_weakest_to_mean_other_ratio
20,2,48.8,5.0,0,244,223,0.030503133932749445,0.07466280897752806,0.5058705958778451,0.050266702427686605,1.0,1.0,1.0,0.5251333512138433,-0.2931799890962901,-0.03336015992107791,-0.3017081618309021,-0.0305233895778656,0.9612402319908142,231.0,1.4632777956325378,-57.1851806640625,0.0,0.0,1,9.8,0.20081967213114757,50,12.8,0.26229508196721313,65,34.0,0.6967213114754098,171,0.0,0.0,1,0.2,0.004098360655737705,2,2.8,0.05737704918032787,16.004988567865308,,,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0914,0.5504,1.0,0.1829,0.439,0.2542,0.8052,1.0,1.0,0.0,0.0,0.26337448559670784,12.8,0.6995884773662552,34.0,0.030503133932749445,0.9622292121251425,0.516680079960539,106.51901054382324,1.0,-0.2931799890962901,10.937764429655232,157.86476135253906,1.0,16.004989624023438,231.0,1.0,0.9612402319908142,2.008307511327877,-0.03336015992107791,1.0,0.3381707728653392,1.5328913819479857,1.0964646464646466,0.5058705958778451,0.050266702427686605,0.07466280897752806,0.0,0.646589994548145,0.35341000545185497,48.8,0.2931799890962901,1.829574671270109,0.48331992003946106,1.0690229360262127,0.17490069835665517,0.6359259958467057
21,2,53.6,5.0,0,268,64,0.018228534195158186,0.018126589226231043,0.9914087557311051,0.26476767247866806,1.0,1.0,1.0,0.632383836239334,-0.0014258071086668703,0.00575415011711987,-0.0008601381559856236,0.009993419982492924,0.9945166110992432,234.0,1.5967001955760498,-68.87641143798828,0.0,0.0,1,3.4,0.06343283582089553,18,5.8,0.10820895522388059,30,14.0,0.26119402985074625,71,0.0,0.0,1,0.0,0.0,1,2.4,0.04477611940298507,16.427969671440604,32.0,0.5970149253731343,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0972,0.3596,1.0,0.1519,0.181,0.1519,0.6089,0.0262,1.0,0.0,0.0,0.10861423220973783,5.8,0.26217228464419473,14.0,0.018228534195158186,0.9462187017003695,0.49712292494144006,94.701416015625,1.0,-0.0014258071086668703,10.288699706988549,146.55224609375,1.0,16.427968978881836,234.0,1.0,0.9945166110992432,2.2337457951730175,0.00575415011711987,1.0,0.25572868927589365,1.0307881773399012,1.014238109663738,0.9914087557311051,0.26476767247866806,0.018126589226231043,0.0,0.5007129035543334,0.4992870964456666,53.6,0.00575415011711987,1.0028556858745536,0.5028770750585599,1.0115749039692703,0.24498421427843975,0.9734268564106023
22,2,50.2,5.0,0,251,41,0.015210780832502574,0.005826872393994064,0.8451795140524414,0.18550319322321773,1.0,1.0,1.0,0.5927515966116088,-0.06701915495570707,-0.11618199526923612,-0.06749805808067322,-0.11513465642929077,0.9903866648674011,231.0,1.3445804949349138,-29.807220458984375,0.0,0.0,1,0.0,0.0,1,0.2,0.00398406374501992,2,25.8,0.5139442231075697,130,0.0,0.0,1,0.0,0.0,1,2.6,0.05179282868525896,22.492697176241478,,,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0598,0.4546,1.0,0.1196,0.0067,0.1268,0.7044,0.5281,1.0,0.0,0.0,0.004,0.2,0.516,25.8,0.015210780832502574,0.933046977656583,0.558090997634618,75.07637786865234,1.0,-0.06701915495570707,16.72841252178785,171.80079650878906,1.0,22.49269676208496,231.0,1.0,0.9903866648674011,1.6581457798353696,-0.11618199526923612,1.0,0.2958350725847595,1.2603655524452493,1.128039614466354,0.8451795140524414,0.18550319322321773,0.005826872393994064,0.0,0.5335095774778535,0.46649042252214645,50.2,0.11618199526923612,1.1436667329488965,0.44190900236538194,1.2629093198992443,0.20423449747228792,0.7699548302491622
23,2,44.8,5.0,4,228,81,0.01970862017737492,0.03263844743103456,0.9966823633873984,0.3546604054092164,1.0,1.0,1.0,0.6773302027046082,0.3669222343921139,0.05773744327961195,0.47932061553001404,0.0806918814778328,0.8646147847175598,237.0,4.153340635268346,-6.689189910888672,0.0,0.0,5,0.0,0.0,5,0.2,0.004464285714285715,6,14.0,0.3125,75,0.0,0.0,5,0.0,0.0,5,1.4,0.03125,28.46846846846847,2.4,0.053571428571428575,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1459,0.6774,0.9607,0.1642,0.0075,0.1642,0.8208,1.0,1.0,0.0,0.0,0.004484304932735426,0.2,0.31390134529147984,14.0,0.01970862017737492,0.8595202987392743,0.47113127836019403,87.91827392578125,0.7857142857142857,0.3669222343921139,6.854354513542993,57.0625,0.8303571428571429,28.468469619750977,237.0,1.0,0.8646147847175598,4.668811878525262,0.05773744327961195,1.0,0.3592552026286966,1.6820512820512818,1.1081081081081081,0.9966823633873984,0.3546604054092164,0.03263844743103456,0.8,0.31653888280394304,0.683461117196057,44.8,0.3669222343921139,2.1591695501730106,0.528868721639806,1.1225506476253737,0.14692536379283366,0.5166911225238443
24,2,47.8,5.0,2,241,39,0.027902806798617053,0.014339462878639585,0.6140435175216865,0.15419149020016307,1.0,1.0,1.0,0.5770957451000815,0.024081227237611743,-0.07250855313983004,0.026486417278647423,-0.07508143037557602,0.993330180644989,277.0,1.4612735940487391,-51.177215576171875,0.0,0.0,3,0.0,0.0,3,10.4,0.2175732217573222,55,27.0,0.5648535564853557,138,0.0,0.0,3,0.0,0.0,3,2.0,0.041841004184100423,18.554491258624154,,,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0788,0.3912,1.0,0.1575,0.3641,0.2325,0.6722,0.3296,1.0,0.0,0.0,0.2184873949579832,10.4,0.5672268907563025,27.0,0.027902806798617053,0.8436276217301686,0.536254276569915,68.68915557861328,1.0,0.024081227237611743,12.69747931588145,189.5606689453125,1.0,18.55449104309082,277.0,1.0,0.993330180644989,1.6841947713248222,-0.07250855313983004,1.0,0.2823087959386381,1.1800707365831156,1.111690569317688,0.6140435175216865,0.15419149020016307,0.014339462878639585,0.4,0.4879593863811942,0.5120406136188058,47.8,0.07250855313983004,1.0493508843352781,0.463745723430085,1.1563541170871012,0.22973181768016776,0.8947473994899274
25,0,12.0,5.0,0,60,40,0.024687856435775757,0.6679759101761051,0.9890320269707837,0.6685039685734444,1.0,1.0,1.0,0.8342519842867222,0.6549867155945814,0.20751075262411686,0.6538006663322449,0.20948173105716705,0.8075364828109741,1661.0,1.18737567248988,-220.949951171875,0.2,0.016666666666666666,2,0.4,0.03333333333333333,3,0.6,0.049999999999999996,4,0.8,0.06666666666666667,5,0.0,0.0,1,0.0,0.0,1,0.2,0.016666666666666666,13.36283185840708,,,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0889,1.0,0.8973,0.1777,0.0847,0.2057,1.0,1.0,0.3429,0.01694915254237288,0.2,0.05084745762711865,0.6,0.06779661016949153,0.8,0.024687856435775757,0.8484110037485758,0.39624462368794156,126.31731224060059,1.0,0.6549867155945814,11.254089609781902,1398.88330078125,1.0,13.362831115722656,1661.0,1.0,0.8075364828109741,1.004781702400127,0.20751075262411686,1.0,0.5267892247387798,3.3396696711818326,1.7518522920876423,0.9890320269707837,0.6685039685734444,0.6679759101761051,0.0,0.17250664220270928,0.8274933577972907,12.0,0.6549867155945814,4.796878237447339,0.6037553763120584,1.523693547417163,0.07696615157327868,0.25015166574161324
26,2,42.2,5.0,30,241,79,0.02299678325653076,0.07208855325369805,0.9767970938858896,0.44444282356979387,1.0,1.0,1.0,0.722221411784897,-0.2565508344755301,0.0037087801338385874,-0.2575265169143677,0.0019582791719585657,0.9265584945678711,154.0,1.3099250286157504,-14.699996948242188,1.6,0.037914691943127965,39,1.8,0.042654028436018954,40,2.0,0.04739336492890995,41,4.4,0.1042654028436019,53,0.0,0.0,31,0.4,0.009478672985781991,33,2.0,0.04739336492890995,13.79557466630834,,,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.095,1.0,1.0,0.1899,0.0794,0.1916,0.9413,1.0,1.0,0.0380952380952381,1.6,0.047619047619047616,2.0,0.10476190476190476,4.4,0.02299678325653076,0.9549951865337789,0.4981456099330807,70.0959701538086,1.0,-0.2565508344755301,10.531575849270933,117.56398010253906,1.0,13.795575141906738,154.0,1.0,0.9265584945678711,1.0835410289745386,0.0037087801338385874,1.0,0.3953478997016851,1.9615307687179147,1.4700944386149004,0.9767970938858896,0.44444282356979387,0.07208855325369805,6.0,0.6282754172377651,0.3717245827622349,42.2,0.2565508344755301,1.690163756642447,0.5018543900669192,1.0074451727765636,0.10279771023139563,0.34372753414809487
27,0,19.6,5.0,0,98,27,0.08746209740638733,0.1220183512434099,0.805047070392097,0.22353271081775344,1.0,1.0,1.0,0.6117663554088767,-0.2861331561046171,-0.037608976113217875,-0.2924189567565918,-0.07025764882564545,0.9597739577293396,1538.0,2.94624509311707,-371.375,0.0,0.0,1,0.2,0.01020408163265306,2,5.6,0.2857142857142857,29,11.0,0.5612244897959183,56,0.0,0.0,1,0.0,0.0,1,0.4,0.02040816326530612,23.18010550113037,1.2,0.06122448979591836,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1271,0.6072,1.0,0.2542,0.4811,0.7289,0.7477,1.0,0.56,0.0,0.0,0.28865979381443296,5.6,0.5670103092783505,11.0,0.08746209740638733,0.9489603396505116,0.518804488056609,49.02326202392578,1.0,-0.2861331561046171,7.86767755722513,522.0203857421875,1.0,23.180105209350586,1538.0,1.0,0.9597739577293396,3.9320612249851745,-0.037608976113217875,1.0,0.32303842996207827,1.4315661815661815,1.009406303444906,0.805047070392097,0.22353271081775344,0.1220183512434099,0.0,0.6430665780523086,0.3569334219476915,19.6,0.2861331561046171,1.8016429353778751,0.48119551194339105,1.0781573709225332,0.1611673638531608,0.5763987602824319
28,0,20.6,5.0,0,103,37,0.08649937642945184,0.04068386427675861,0.9197535068287107,0.24021868555273468,1.0,1.0,1.0,0.6201093427763673,-0.045838183934807916,-0.08401241753977494,-0.005927762947976589,-0.1288331300020218,0.983443021774292,1348.0,3.367384645409373,-736.2647399902344,0.0,0.0,1,0.2,0.009708737864077669,2,7.2,0.34951456310679613,37,7.6,0.3689320388349514,39,0.0,0.0,1,0.0,0.0,1,1.0,0.04854368932038835,39.848646091994794,4.2,0.20388349514563106,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0845,0.4595,1.0,0.169,0.5882,0.7208,0.6538,0.3819,0.5886,0.0,0.0,0.35294117647058826,7.2,0.37254901960784315,7.6,0.08649937642945184,0.8678543965021769,0.5420062087698875,101.48518753051758,0.4563106796116505,-0.045838183934807916,11.833708152030278,400.3106689453125,1.0,39.8486442565918,1348.0,1.0,0.983443021774292,13.233959757545263,-0.08401241753977494,1.0,0.27459254947613504,1.135606820461384,1.0268456375838926,0.9197535068287107,0.24021868555273468,0.04068386427675861,0.0,0.522919091967404,0.47708090803259606,20.6,0.08401241753977494,1.0960805246301664,0.4579937912301125,1.1834357127727178,0.202488358556461,0.761700574765076
29,0,20.6,5.0,0,103,37,0.08649937642945184,0.04068386427675861,0.9197535068287107,0.24021868555273468,1.0,1.0,1.0,0.6201093427763673,-0.045838183934807916,-0.08401241753977494,-0.005927762947976589,-0.1288331300020218,0.983443021774292,1348.0,3.367384645409373,-736.2647399902344,0.0,0.0,1,0.2,0.009708737864077669,2,7.2,0.34951456310679613,37,7.6,0.3689320388349514,39,0.0,0.0,1,0.0,0.0,1,1.0,0.04854368932038835,39.848646091994794,4.2,0.20388349514563106,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0845,0.4595,1.0,0.169,0.5882,0.7208,0.6538,0.3819,0.5886,0.0,0.0,0.35294117647058826,7.2,0.37254901960784315,7.6,0.08649937642945184,0.8678543965021769,0.5420062087698875,101.48518753051758,0.4563106796116505,-0.045838183934807916,11.833708152030278,400.3106689453125,1.0,39.8486442565918,1348.0,1.0,0.983443021774292,13.233959757545263,-0.08401241753977494,1.0,0.27459254947613504,1.135606820461384,1.0268456375838926,0.9197535068287107,0.24021868555273468,0.04068386427675861,0.0,0.522919091967404,0.47708090803259606,20.6,0.08401241753977494,1.0960805246301664,0.4579937912301125,1.1834357127727178,0.202488358556461,0.761700574765076
2,1,32.0,5.0,0,160,154,0.06977232297261556,0.08438875077362444,0.050900672889163306,0.0,0.9990547150373459,0.9982813000679016,1.0,0.49952735751867294,-0.24915764139590854,0.2993983152827918,-0.24161584675312042,0.2706395983695984,0.9223843812942505,550.0,2.647412755716005,-128.52830505371094,0.0,0.0,1,0.2,0.00625,2,0.2,0.00625,2,,,,0.4,0.0125,3,,,,1.6,0.05,5.887768428715182,3.6,0.1125,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4496,0.6948,0.175,0.5625,0.0105,0.5625,0.9954,1.0,0.9143,0.0,0.0,0.006289308176100629,0.2,,,0.06977232297261556,0.5807377199331919,0.3503008423586041,81.05921173095703,0.04375,-0.24915764139590854,2.223970708413981,207.75,0.325,5.887768268585205,550.0,0.9990547150373459,0.9223843812942505,1.1104866399517124,0.2993983152827918,1.0,0.4180505415162455,2.1550868486352353,1.8046753246753247,0.050900672889163306,0.0,0.08438875077362444,0.0,0.6245788206979543,0.3754211793020457,32.0,0.2993983152827918,1.6636749739562466,0.649699157641396,1.8546891102713845,0.1437725631768953,0.5037419626857805
30,0,32.2,5.0,0,161,64,0.06048655758301416,0.5778227141282668,0.19721039119709358,0.1475165526626802,1.0,1.0,1.0,0.5737582763313401,-0.024279028272429247,-0.0069176467256236145,0.006479323375970125,0.053528591990470886,0.9854339361190796,2281.0,2.600249143638321,-1369.9623107910156,0.0,0.0,1,0.0,0.0,1,0.2,0.006211180124223602,2,15.2,0.47204968944099374,77,0.0,0.0,1,0.0,0.0,1,7.0,0.21739130434782608,57.770236044980244,8.6,0.26708074534161486,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.045,0.3689,1.0,0.09,0.0104,0.5041,0.6102,0.1104,0.92,0.0,0.0,0.00625,0.2,0.475,15.2,0.06048655758301416,0.9198170229792594,0.5034588233628119,105.10848236083984,1.0,-0.024279028272429247,22.217191835367903,877.2236328125,1.0,57.77023696899414,2281.0,1.0,0.9854339361190796,20.22052737339847,-0.0069176467256236145,1.0,0.2562644707681632,1.033691926884996,1.0015219436604128,0.19721039119709358,0.1475165526626802,0.5778227141282668,0.0,0.5121395141362146,0.4878604858637854,32.2,0.024279028272429247,1.0497663347943456,0.49654117663718816,1.0139316678074382,0.24027670586902494,0.9488061287256053
31,1,29.6,5.0,0,148,26,0.035150566862689116,0.08866288420214609,0.9811327049380808,0.29489779457011345,1.0,1.0,1.0,0.6474488972850567,-0.0055163035445058685,0.29142992284269964,-0.04138166829943657,0.15382368862628937,0.964691698551178,2714.0,2.3748602706879227,-1722.8775939941406,0.2,0.006756756756756757,2,0.8,0.02702702702702703,5,3.0,0.10135135135135134,16,3.2,0.10810810810810811,17,0.0,0.0,1,0.0,0.0,1,5.6,0.18918918918918917,19.713378803396452,10.8,0.36486486486486486,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1205,0.6125,1.0,0.2409,0.1701,0.2929,0.8161,0.749,0.8457,0.006802721088435374,0.2,0.10204081632653061,3.0,0.10884353741496598,3.2,0.035150566862689116,0.8902512742982557,0.35428503857865024,80.58024597167969,0.38513513513513514,-0.0055163035445058685,8.300858212383213,1142.8040771484375,0.9662162162162162,19.71337890625,2714.0,1.0,0.964691698551178,6.597251056660382,0.29142992284269964,1.0,0.34274987436071774,1.5644723111798784,1.1313180594043948,0.9811327049380808,0.29489779457011345,0.08866288420214609,0.0,0.5027581517722529,0.4972418482277471,29.6,0.29142992284269964,1.0110938038786697,0.6457149614213498,1.8225860285037212,0.16000827741153517,0.5714637648516246
32,1,8.0,5.0,0,40,20,0.10050761368539599,0.12260422287567327,0.9964431240254723,0.3995236734505727,1.0,1.0,1.0,0.6997618367252864,0.18156138514692147,0.19623664989815096,0.18118971586227417,0.20321133732795715,0.9660433530807495,2536.0,1.1416095273337372,42.6923828125,1.4,0.175,8,1.8,0.225,10,4.0,0.5,21,,,,0.0,0.0,1,0.0,0.0,1,3.6,0.45,18.38760431847679,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0621,0.5977,1.0,0.1242,0.2286,0.6825,0.8386,0.892,0.2286,0.1794871794871795,1.4,0.5128205128205128,4.0,,,0.10050761368539599,0.6073029541100065,0.40188167505092454,81.42618560791016,1.0,0.18156138514692147,16.10673656463623,2221.425048828125,1.0,18.387603759765625,2536.0,1.0,0.9660433530807495,1.2213613366847074,0.19623664989815096,1.0,0.35220635402950806,1.631104393599833,1.4322456638140129,0.9964431240254723,0.3995236734505727,0.12260422287567327,0.0,0.4092193074265393,0.5907806925734607,8.0,0.19623664989815096,1.4436774654859468,0.5981183249490755,1.4882945953514422,0.16330733650697188,0.5855459607779842
33,2,30.8,5.0,0,154,51,0.11922726531823474,0.08234262966798592,0.9877372082550746,0.29503991896153026,1.0,1.0,1.0,0.6475199594807651,-0.2812699292943297,-0.20413142936364898,-0.2576785981655121,-0.3048071563243866,0.9069432020187378,2386.0,2.547095554303835,-1646.8431091308594,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.2,0.006493506493506494,2,0.0,0.0,1,0.0,0.0,1,4.6,0.14935064935064934,28.262105562399316,9.0,0.2922077922077922,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0901,1.0,1.0,0.1802,0.0,0.5844,0.8091,1.0,0.88,0.0,0.0,0.0,0.0,0.006535947712418301,0.2,0.11922726531823474,0.984684154333081,0.6020657146818245,87.14927673339844,0.44155844155844154,-0.2812699292943297,11.095816935037638,936.7532348632812,0.9935064935064936,28.262104034423828,2386.0,1.0,0.9069432020187378,10.049844639569821,-0.20413142936364898,1.0,0.33983086094551507,1.5442899743794365,1.1297414389086051,0.9877372082550746,0.29503991896153026,0.08234262966798592,0.0,0.6406349646471649,0.35936503535283515,30.8,0.2812699292943297,1.782685853169245,0.3979342853181755,1.5129777375187263,0.09713018161652572,0.32273816104661873
34,2,40.2,5.0,0,201,47,0.08061503950092527,0.11778661303568481,0.6567257131428775,0.1472561630892812,1.0,1.0,1.0,0.5736280815446406,0.15370670737525044,0.0038164297299875965,0.09295053780078888,-0.09204062819480896,0.9444916844367981,345.0,3.3081289399391776,-173.2388038635254,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.2,0.004975124378109453,2,8.2,0.20398009950248752,42,,,,8.2,0.20398009950248752,5.114293338077025,12.2,0.30348258706467657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7437,0.3721,0.5115,0.0199,0.4478,0.0,0.4478,0.7437,0.6987,0.7437,0.0,0.0,0.0,0.0,0.005,0.2,0.08061503950092527,0.9405680795510609,0.4980917851350062,77.31973266601562,0.004975124378109453,0.15370670737525044,1.545977597805991,104.28855895996094,0.24875621890547264,5.114293098449707,345.0,1.0,0.9444916844367981,1.3716369127348829,0.0038164297299875965,1.0,0.3123747733994848,1.3628416816983489,1.1810966810966812,0.6567257131428775,0.1472561630892812,0.11778661303568481,0.0,0.42314664631237475,0.5768533536876252,40.2,0.15370670737525044,1.3632468996617815,0.5019082148649938,1.00766210133129,0.1857170117355214,0.6842228601558381
35,2,27.2,5.0,0,136,28,0.09301921228567758,0.3729823392058663,0.8995160595072339,0.4762491993565501,1.0,1.0,1.0,0.738124599678275,0.05687124189593201,0.22073297725822164,-0.20040617883205414,0.5592343807220459,0.7279407382011414,1887.0,8.620779864645598,-352.3777770996094,0.0,0.0,1,5.6,0.20588235294117646,29,7.4,0.2720588235294118,38,12.8,0.4705882352941177,65,0.0,0.0,1,0.0,0.0,1,0.0,0.0,27.724721577385324,1.6,0.05882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8301,0.3109,0.668,0.5588,0.6219,0.4568,0.6618,0.7688,0.8301,0.7771,0.0,0.0,0.2740740740740741,7.4,0.4740740740740741,12.8,0.09301921228567758,0.9629094377160072,0.3896335113708892,91.84546661376953,0.13970588235294118,0.05687124189593201,3.216034001287292,218.88970947265625,0.23529411764705882,27.724721908569336,1887.0,1.0,0.7279407382011414,5.5645838762115964,0.22073297725822164,1.0,0.32288622392421645,1.4305700253013842,1.1231596167328814,0.8995160595072339,0.4762491993565501,0.3729823392058663,0.0,0.47156437905203397,0.528435620947966,27.2,0.22073297725822164,1.1206012252457616,0.6103664886291108,1.5665143546857487,0.14867815512781754,0.5239316576569467
36,1,21.2,5.0,0,106,26,0.05319828705655203,0.3433322765600539,0.41910951827884824,0.1412208974194511,1.0,1.0,1.0,0.5706104487097255,-0.025621187323314983,0.13497991370331797,-0.0032969540916383266,0.0007882831851020455,0.9814466238021851,2226.0,3.510727704205746,-1065.7999877929688,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.2,0.009433962264150945,2,0.0,0.0,1,0.0,0.0,1,1.0,0.04716981132075472,20.39376643365613,3.4,0.16037735849056603,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1721,0.4505,1.0,0.3443,0.0,0.4433,0.7312,0.6135,0.6057,0.0,0.0,0.0,0.0,0.009523809523809525,0.2,0.05319828705655203,0.9666098741193613,0.432510043148341,69.5851058959961,0.2830188679245283,-0.025621187323314983,5.808985710144043,634.0565795898438,0.5754716981132075,20.393766403198242,2226.0,1.0,0.9814466238021851,6.085148302520551,0.13497991370331797,1.0,0.30711203689927097,1.3297043097339434,1.1794857142857145,0.41910951827884824,0.1412208974194511,0.3433322765600539,0.0,0.5128105936616575,0.4871894063383425,21.2,0.13497991370331797,1.052589787441974,0.5674899568516589,1.3120850390450307,0.20569855676238655,0.7769036246136556
37,1,22.0,5.0,0,110,106,0.1652476042509079,0.057281788205717166,0.25137306012822014,0.0,0.9944999724626542,0.9899999499320984,1.0,0.4972499862313271,-0.1324359365466748,-0.08604713239780354,-0.17225463688373566,-0.050399694591760635,0.9237350225448608,2675.0,2.8051594677908334,-2407.4165573120117,0.0,0.0,1,0.2,0.009090909090909092,2,21.2,0.9636363636363636,107,21.6,0.9818181818181819,109,0.0,0.0,1,0.0,0.0,1,5.0,0.22727272727272727,28.066898896210184,7.4,0.33636363636363636,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0999,0.5609,1.0,0.1999,0.6286,0.3599,0.6781,0.602,0.6286,0.0,0.0,0.9724770642201835,21.2,0.9908256880733946,21.6,0.1652476042509079,0.7502110699812571,0.5430235661989018,129.65547943115234,0.35454545454545455,-0.1324359365466748,10.005455976656892,953.5999755859375,0.42727272727272725,28.0669002532959,2675.0,0.9944999724626542,0.9237350225448608,11.707687910039747,-0.08604713239780354,1.0,0.284786836485662,1.194553670207803,1.0119237153212968,0.25137306012822014,0.0,0.057281788205717166,0.0,0.5662179682733375,0.43378203172666263,22.0,0.1324359365466748,1.3053052613071954,0.4569764338010982,1.1882966517158653,0.17218959731543623,0.6240182417025588
38,1,35.6,5.0,2,180,168,0.15515612562497458,0.004389291940716626,0.05882285667582664,0.0,0.9957514137029648,0.9922752976417542,1.0,0.4978757068514824,-0.06524334002495795,0.048450979328305575,-0.18716050684452057,0.1859004646539688,0.9111127257347107,1948.0,4.703271619042455,-969.9152145385742,0.0,0.0,3,5.2,0.14606741573033707,29,33.2,0.9325842696629214,169,,,,0.0,0.0,3,0.0,0.0,3,3.4,0.09550561797752809,55.15444944647357,6.2,0.17415730337078653,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0853,0.3846,1.0,0.1705,1.0,0.3732,0.6895,0.2966,1.0,0.0,0.0,0.9378531073446328,33.2,,,0.15515612562497458,0.7011192242304484,0.47577451033584717,169.07715606689453,0.2752808988764045,-0.06524334002495795,11.726826210370225,414.1797790527344,0.550561797752809,55.154449462890625,1948.0,0.9957514137029648,0.9111127257347107,18.78349355663162,0.048450979328305575,1.0,0.28958005534154413,1.2228544152744631,1.1914834244893404,0.05882285667582664,0.0,0.004389291940716626,0.4,0.532621670012479,0.46737832998752105,35.6,0.06524334002495795,1.1395942769248628,0.5242254896641527,1.1018360132284182,0.23273289566491237,0.9099812608280593
