video_id,label,shot_time,shot_frames,shot_time_s,blond_frame,blonding_rate,blonding_rate_norm,channeling_range,channeling_range_norm,channeling_coverage_norm,t_blond_20_s,t_blond_40_s,t_blond_60_s,t_blond_80_s,t_channel_5_s,t_channel_10_s,channel_peak_s,channel_peak_value,channel_recovery_s,flow_quality_score,channel_quality_score,overall_quality_score,channel_global_lr_asymmetry,channel_global_tb_asymmetry,channel_mean_spatial_entropy,diag_flag_choked_restricted_flow,diag_flag_count,diag_flag_dry_zone_dead_zone,diag_flag_global_high_channeling_unstable_puck,diag_flag_gushing_low_resistance_flow,diag_flag_likely_over_extraction_long_slow_blonding,diag_flag_likely_under_extraction_fast_early_blonding,diag_flag_localized_single_quadrant_channeling,diag_flag_one_sided_extraction_bias,diag_flag_uneven_extraction_long_high_channeling,diag_max_flag_score,diag_score_choked_restricted_flow,diag_score_dry_zone_dead_zone,diag_score_global_high_channeling_unstable_puck,diag_score_gushing_low_resistance_flow,diag_score_likely_over_extraction_long_slow_blonding,diag_score_likely_under_extraction_fast_early_blonding,diag_score_localized_single_quadrant_channeling,diag_score_one_sided_extraction_bias,diag_score_uneven_extraction_long_high_channeling,diag_stat_blond_20_norm,diag_stat_blond_20_s,diag_stat_blond_60_norm,diag_stat_blond_60_s,diag_stat_blond_80_norm,diag_stat_blond_80_s,diag_stat_blond_rate,diag_stat_blonding_change,diag_stat_bottom_share,diag_stat_brightness_change,diag_stat_channel_high_frame_ratio,diag_stat_channel_lr_bias,diag_stat_channel_mean_norm,diag_stat_channel_mean_raw,diag_stat_channel_moderate_frame_ratio,diag_stat_channel_peak_norm,diag_stat_channel_peak_raw,diag_stat_channel_quality_score,diag_stat_channel_spatial_entropy,diag_stat_channel_std_norm,diag_stat_channel_tb_bias,diag_stat_channel_valid_ratio,diag_stat_dominant_quadrant_share,diag_stat_dominant_to_mean_other_ratio,diag_stat_dominant_to_second_ratio,diag_stat_flow_end_confidence,diag_stat_flow_quality_score,diag_stat_flow_start_confidence,diag_stat_flow_start_s,diag_stat_left_share,diag_stat_right_share,diag_stat_shot_time_s,diag_stat_side_bias_strength,diag_stat_side_dominance_ratio,diag_stat_top_share,diag_stat_vertical_dominance_ratio,diag_stat_weakest_quadrant_share,diag_stat_weakest_to_mean_other_ratio
20,2,48.8,244,48.8,223,0.030503133932749445,0.1122225501623532,109.0,0.47186147186147187,0.3290344412693639,0.0,9.8,12.8,34.0,0.0,0.2,2.8,16.004988567865308,,0.050266702427686605,1.0,0.5251333512138433,-0.2931799890962901,-0.03336015992107791,0.9612402319908142,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0914,0.5504,1.0,0.1829,0.439,0.2542,0.8052,1.0,1.0,0.0,0.0,0.26337448559670784,12.8,0.6995884773662552,34.0,0.030503133932749445,0.9622292121251425,0.516680079960539,106.51901054382324,1.0,-0.2931799890962901,10.937764429655232,157.86476135253906,1.0,16.004989624023438,231.0,1.0,0.9612402319908142,2.008307511327877,-0.03336015992107791,1.0,0.3381707728653392,1.5328913819479857,1.0964646464646466,0.5058705958778451,0.050266702427686605,0.07466280897752806,0.0,0.646589994548145,0.35341000545185497,48.8,0.2931799890962901,1.829574671270109,0.48331992003946106,1.0690229360262127,0.17490069835665517,0.6359259958467057
21,2,53.6,268,53.6,64,0.018228534195158186,0.044896451390115395,146.0,0.6239316239316239,0.4010427315477407,0.0,3.4,5.8,14.0,0.0,0.0,2.4,16.427969671440604,32.0,0.26476767247866806,1.0,0.632383836239334,-0.0014258071086668703,0.00575415011711987,0.9945166110992432,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0972,0.3596,1.0,0.1519,0.181,0.1519,0.6089,0.0262,1.0,0.0,0.0,0.10861423220973783,5.8,0.26217228464419473,14.0,0.018228534195158186,0.9462187017003695,0.49712292494144006,94.701416015625,1.0,-0.0014258071086668703,10.288699706988549,146.55224609375,1.0,16.427968978881836,234.0,1.0,0.9945166110992432,2.2337457951730175,0.00575415011711987,1.0,0.25572868927589365,1.0307881773399012,1.014238109663738,0.9914087557311051,0.26476767247866806,0.018126589226231043,0.0,0.5007129035543334,0.4992870964456666,53.6,0.00575415011711987,1.0028556858745536,0.5028770750585599,1.0115749039692703,0.24498421427843975,0.9734268564106023
22,2,50.2,251,50.2,41,0.015210780832502574,0.028344094058072984,90.0,0.38961038961038963,0.34223107569721123,0.0,0.0,0.2,25.8,0.0,0.0,2.6,22.492697176241478,,0.18550319322321773,1.0,0.5927515966116088,-0.06701915495570707,-0.11618199526923612,0.9903866648674011,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0598,0.4546,1.0,0.1196,0.0067,0.1268,0.7044,0.5281,1.0,0.0,0.0,0.004,0.2,0.516,25.8,0.015210780832502574,0.933046977656583,0.558090997634618,75.07637786865234,1.0,-0.06701915495570707,16.72841252178785,171.80079650878906,1.0,22.49269676208496,231.0,1.0,0.9903866648674011,1.6581457798353696,-0.11618199526923612,1.0,0.2958350725847595,1.2603655524452493,1.128039614466354,0.8451795140524414,0.18550319322321773,0.005826872393994064,0.0,0.5335095774778535,0.46649042252214645,50.2,0.11618199526923612,1.1436667329488965,0.44190900236538194,1.2629093198992443,0.20423449747228792,0.7699548302491622
23,2,44.8,224,44.8,81,0.01970862017737492,0.05301471326100579,226.0,0.9535864978902954,0.20381637168141592,0.0,0.0,0.2,14.0,0.0,0.0,1.4,28.46846846846847,2.4,0.3546604054092164,1.0,0.6773302027046082,0.3669222343921139,0.05773744327961195,0.8646147847175598,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1459,0.6774,0.9607,0.1642,0.0075,0.1642,0.8208,1.0,1.0,0.0,0.0,0.004484304932735426,0.2,0.31390134529147984,14.0,0.01970862017737492,0.8595202987392743,0.47113127836019403,87.91827392578125,0.7857142857142857,0.3669222343921139,6.854354513542993,57.0625,0.8303571428571429,28.468469619750977,237.0,1.0,0.8646147847175598,4.668811878525262,0.05773744327961195,1.0,0.3592552026286966,1.6820512820512818,1.1081081081081081,0.9966823633873984,0.3546604054092164,0.03263844743103456,0.8,0.31653888280394304,0.683461117196057,44.8,0.3669222343921139,2.1591695501730106,0.528868721639806,1.1225506476253737,0.14692536379283366,0.5166911225238443
24,2,47.8,239,47.8,39,0.027902806798617053,0.09795977294636206,130.0,0.4693140794223827,0.3273897650466687,0.0,0.0,10.4,27.0,0.0,0.0,2.0,18.554491258624154,,0.15419149020016307,1.0,0.5770957451000815,0.024081227237611743,-0.07250855313983004,0.993330180644989,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0788,0.3912,1.0,0.1575,0.3641,0.2325,0.6722,0.3296,1.0,0.0,0.0,0.2184873949579832,10.4,0.5672268907563025,27.0,0.027902806798617053,0.8436276217301686,0.536254276569915,68.68915557861328,1.0,0.024081227237611743,12.69747931588145,189.5606689453125,1.0,18.55449104309082,277.0,1.0,0.993330180644989,1.6841947713248222,-0.07250855313983004,1.0,0.2823087959386381,1.1800707365831156,1.111690569317688,0.6140435175216865,0.15419149020016307,0.014339462878639585,0.4,0.4879593863811942,0.5120406136188058,47.8,0.07250855313983004,1.0493508843352781,0.463745723430085,1.1563541170871012,0.22973181768016776,0.8947473994899274
25,0,12.0,60,12.0,40,0.024687856435775757,0.08032579136620419,608.0,0.3660445514750151,0.568887061403509,0.2,0.4,0.6,0.8,0.0,0.0,0.2,13.36283185840708,,0.6685039685734444,1.0,0.8342519842867222,0.6549867155945814,0.20751075262411686,0.8075364828109741,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0889,1.0,0.8973,0.1777,0.0847,0.2057,1.0,1.0,0.3429,0.01694915254237288,0.2,0.05084745762711865,0.6,0.06779661016949153,0.8,0.024687856435775757,0.8484110037485758,0.39624462368794156,126.31731224060059,1.0,0.6549867155945814,11.254089609781902,1398.88330078125,1.0,13.362831115722656,1661.0,1.0,0.8075364828109741,1.004781702400127,0.20751075262411686,1.0,0.5267892247387798,3.3396696711818326,1.7518522920876423,0.9890320269707837,0.6685039685734444,0.6679759101761051,0.0,0.17250664220270928,0.8274933577972907,12.0,0.6549867155945814,4.796878237447339,0.6037553763120584,1.523693547417163,0.07696615157327868,0.25015166574161324
26,2,42.2,211,42.2,79,0.02299678325653076,0.07105026610828054,64.0,0.4155844155844156,0.4306872037914693,1.6,1.8,2.0,4.4,0.0,0.4,2.0,13.79557466630834,,0.44444282356979387,1.0,0.722221411784897,-0.2565508344755301,0.0037087801338385874,0.9265584945678711,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.095,1.0,1.0,0.1899,0.0794,0.1916,0.9413,1.0,1.0,0.0380952380952381,1.6,0.047619047619047616,2.0,0.10476190476190476,4.4,0.02299678325653076,0.9549951865337789,0.4981456099330807,70.0959701538086,1.0,-0.2565508344755301,10.531575849270933,117.56398010253906,1.0,13.795575141906738,154.0,1.0,0.9265584945678711,1.0835410289745386,0.0037087801338385874,1.0,0.3953478997016851,1.9615307687179147,1.4700944386149004,0.9767970938858896,0.44444282356979387,0.07208855325369805,6.0,0.6282754172377651,0.3717245827622349,42.2,0.2565508344755301,1.690163756642447,0.5018543900669192,1.0074451727765636,0.10279771023139563,0.34372753414809487
27,0,19.6,98,19.6,27,0.08746209740638733,0.42464208992511926,1200.0,0.7802340702210663,0.15335034013605442,0.0,0.2,5.6,11.0,0.0,0.0,0.4,23.18010550113037,1.2,0.22353271081775344,1.0,0.6117663554088767,-0.2861331561046171,-0.037608976113217875,0.9597739577293396,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1271,0.6072,1.0,0.2542,0.4811,0.7289,0.7477,1.0,0.56,0.0,0.0,0.28865979381443296,5.6,0.5670103092783505,11.0,0.08746209740638733,0.9489603396505116,0.518804488056609,49.02326202392578,1.0,-0.2861331561046171,7.86767755722513,522.0203857421875,1.0,23.180105209350586,1538.0,1.0,0.9597739577293396,3.9320612249851745,-0.037608976113217875,1.0,0.32303842996207827,1.4315661815661815,1.009406303444906,0.805047070392097,0.22353271081775344,0.1220183512434099,0.0,0.6430665780523086,0.3569334219476915,19.6,0.2861331561046171,1.8016429353778751,0.48119551194339105,1.0781573709225332,0.1611673638531608,0.5763987602824319
28,0,20.6,103,20.6,37,0.08649937642945184,0.41936157170302496,1215.0,0.9013353115727003,0.22000878980382754,0.0,0.2,7.2,7.6,0.0,0.0,1.0,39.848646091994794,4.2,0.24021868555273468,1.0,0.6201093427763673,-0.045838183934807916,-0.08401241753977494,0.983443021774292,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0845,0.4595,1.0,0.169,0.5882,0.7208,0.6538,0.3819,0.5886,0.0,0.0,0.35294117647058826,7.2,0.37254901960784315,7.6,0.08649937642945184,0.8678543965021769,0.5420062087698875,101.48518753051758,0.4563106796116505,-0.045838183934807916,11.833708152030278,400.3106689453125,1.0,39.8486442565918,1348.0,1.0,0.983443021774292,13.233959757545263,-0.08401241753977494,1.0,0.27459254947613504,1.135606820461384,1.0268456375838926,0.9197535068287107,0.24021868555273468,0.04068386427675861,0.0,0.522919091967404,0.47708090803259606,20.6,0.08401241753977494,1.0960805246301664,0.4579937912301125,1.1834357127727178,0.202488358556461,0.761700574765076
29,0,20.6,103,20.6,37,0.08649937642945184,0.41936157170302496,1215.0,0.9013353115727003,0.22000878980382754,0.0,0.2,7.2,7.6,0.0,0.0,1.0,39.848646091994794,4.2,0.24021868555273468,1.0,0.6201093427763673,-0.045838183934807916,-0.08401241753977494,0.983443021774292,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0845,0.4595,1.0,0.169,0.5882,0.7208,0.6538,0.3819,0.5886,0.0,0.0,0.35294117647058826,7.2,0.37254901960784315,7.6,0.08649937642945184,0.8678543965021769,0.5420062087698875,101.48518753051758,0.4563106796116505,-0.045838183934807916,11.833708152030278,400.3106689453125,1.0,39.8486442565918,1348.0,1.0,0.983443021774292,13.233959757545263,-0.08401241753977494,1.0,0.27459254947613504,1.135606820461384,1.0268456375838926,0.9197535068287107,0.24021868555273468,0.04068386427675861,0.0,0.522919091967404,0.47708090803259606,20.6,0.08401241753977494,1.0960805246301664,0.4579937912301125,1.1834357127727178,0.202488358556461,0.761700574765076
2,1,32.0,160,32.0,154,0.06977232297261556,0.327613793585703,546.0,0.9927272727272727,0.3731684981684982,0.0,0.2,0.2,,0.4,,1.6,5.887768428715182,3.6,0.0,0.9990547150373459,0.49952735751867294,-0.24915764139590854,0.2993983152827918,0.9223843812942505,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4496,0.6948,0.175,0.5625,0.0105,0.5625,0.9954,1.0,0.9143,0.0,0.0,0.006289308176100629,0.2,,,0.06977232297261556,0.5807377199331919,0.3503008423586041,81.05921173095703,0.04375,-0.24915764139590854,2.223970708413981,207.75,0.325,5.887768268585205,550.0,0.9990547150373459,0.9223843812942505,1.1104866399517124,0.2993983152827918,1.0,0.4180505415162455,2.1550868486352353,1.8046753246753247,0.050900672889163306,0.0,0.08438875077362444,0.0,0.6245788206979543,0.3754211793020457,32.0,0.2993983152827918,1.6636749739562466,0.649699157641396,1.8546891102713845,0.1437725631768953,0.5037419626857805
30,0,32.2,161,32.2,64,0.06048655758301416,0.2766814315404039,2018.0,0.8846996931170539,0.30437244919944106,0.0,0.0,0.2,15.2,0.0,0.0,7.0,57.770236044980244,8.6,0.1475165526626802,1.0,0.5737582763313401,-0.024279028272429247,-0.0069176467256236145,0.9854339361190796,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.045,0.3689,1.0,0.09,0.0104,0.5041,0.6102,0.1104,0.92,0.0,0.0,0.00625,0.2,0.475,15.2,0.06048655758301416,0.9198170229792594,0.5034588233628119,105.10848236083984,1.0,-0.024279028272429247,22.217191835367903,877.2236328125,1.0,57.77023696899414,2281.0,1.0,0.9854339361190796,20.22052737339847,-0.0069176467256236145,1.0,0.2562644707681632,1.033691926884996,1.0015219436604128,0.19721039119709358,0.1475165526626802,0.5778227141282668,0.0,0.5121395141362146,0.4878604858637854,32.2,0.024279028272429247,1.0497663347943456,0.49654117663718816,1.0139316678074382,0.24027670586902494,0.9488061287256053
